0,1,Label
1.0700164,-0.07001643,Seq1
2.1435463,-1.1435463,Seq2
0.20492643,0.79507357,Seq3
0.8713685,0.12863144,Seq4
1.7641712,-0.76417124,Seq5
2.0418968,-1.0418969,Seq6
1.4827303,-0.48273027,Seq7
1.2359585,-0.23595841,Seq8
1.4130392,-0.41303915,Seq9
-0.08751762,1.0875176,Seq10
1.3473945,-0.34739453,Seq11
0.7923383,0.2076617,Seq12
2.0163503,-1.0163503,Seq13
2.0008101,-1.0008103,Seq14
3.0822635,-2.0822635,Seq15
1.5317581,-0.531758,Seq16
2.4144835,-1.4144834,Seq17
0.7039784,0.29602155,Seq18
1.8729825,-0.8729825,Seq19
0.1311245,0.8688755,Seq20
1.1303028,-0.1303028,Seq21
2.027906,-1.027906,Seq22
1.5008135,-0.5008134,Seq23
0.04300636,0.95699364,Seq24
0.44923764,0.55076236,Seq25
1.7261631,-0.7261631,Seq26
1.806662,-0.80666196,Seq27
1.1457468,-0.1457468,Seq28
1.2257531,-0.22575311,Seq29
0.109972775,0.8900272,Seq30
-0.09081733,1.0908173,Seq31
0.62476134,0.37523866,Seq32
1.9948297,-0.9948297,Seq33
1.5500631,-0.5500632,Seq34
2.7914984,-1.7914984,Seq35
1.0587636,-0.05876367,Seq36
1.2248304,-0.22483034,Seq37
1.665494,-0.66549397,Seq38
1.4267704,-0.4267705,Seq39
2.0314083,-1.0314084,Seq40
2.0719147,-1.0719148,Seq41
1.9745088,-0.9745087,Seq42
0.46057785,0.53942215,Seq43
0.31204212,0.6879579,Seq44
1.2326208,-0.23262084,Seq45
1.4622083,-0.4622082,Seq46
0.6934254,0.3065746,Seq47
1.1492715,-0.14927155,Seq48
2.0879264,-1.0879263,Seq49
1.4668374,-0.46683738,Seq50
2.3520384,-1.3520384,Seq51
2.240314,-1.2403141,Seq52
0.94084865,0.05915134,Seq53
0.42706072,0.5729393,Seq54
1.2838266,-0.28382656,Seq55
0.5095825,0.49041745,Seq56
1.0054075,-0.0054075075,Seq57
0.56736463,0.43263537,Seq58
0.7097102,0.29028982,Seq59
1.0834306,-0.08343063,Seq60
2.6030335,-1.6030337,Seq61
0.35296404,0.64703596,Seq62
0.95541096,0.044589017,Seq63
0.7821766,0.21782342,Seq64
1.760016,-0.76001596,Seq65
2.0147717,-1.0147717,Seq66
2.6281674,-1.6281674,Seq67
1.0650182,-0.065018184,Seq68
1.1533759,-0.15337591,Seq69
0.17862016,0.82137984,Seq70
-0.24946249,1.2494625,Seq71
0.9937552,0.0062448084,Seq72
0.8734209,0.12657909,Seq73
0.6313894,0.3686106,Seq74
1.3680133,-0.36801326,Seq75
0.22669959,0.7733004,Seq76
1.6181026,-0.6181026,Seq77
-0.6569736,1.6569736,Seq78
3.0947683,-2.0947683,Seq79
1.7662376,-0.7662376,Seq80
2.644298,-1.644298,Seq81
1.5561264,-0.5561263,Seq82
0.7788439,0.2211561,Seq83
0.5756211,0.42437884,Seq84
-0.16965413,1.1696541,Seq85
1.9925184,-0.9925185,Seq86
1.3485706,-0.34857062,Seq87
0.5823369,0.4176631,Seq88
0.4214967,0.5785033,Seq89
0.9992165,0.00078350306,Seq90
-0.8645581,1.8645581,Seq91
2.4562454,-1.4562455,Seq92
3.1202376,-2.1202376,Seq93
-0.052586555,1.0525866,Seq94
3.151504,-2.151504,Seq95
0.734774,0.26522598,Seq96
1.7123898,-0.7123898,Seq97
0.06251472,0.9374853,Seq98
1.1938901,-0.19389008,Seq99
1.2757833,-0.27578333,Seq100
2.5482297,-1.5482296,Seq101
1.0562857,-0.05628576,Seq102
-0.7860012,1.7860012,Seq103
0.86759657,0.13240342,Seq104
1.7657148,-0.76571476,Seq105
1.5154169,-0.5154169,Seq106
2.8136556,-1.8136556,Seq107
1.0112416,-0.011241604,Seq108
0.13530391,0.8646961,Seq109
1.359383,-0.35938302,Seq110
1.244946,-0.244946,Seq111
1.5377651,-0.53776515,Seq112
0.4821552,0.5178448,Seq113
0.6830853,0.31691468,Seq114
0.67119014,0.32880986,Seq115
1.1972233,-0.19722329,Seq116
0.33633053,0.66366947,Seq117
2.2074294,-1.2074294,Seq118
1.4469669,-0.4469669,Seq119
1.7178897,-0.71788967,Seq120
-0.4786595,1.4786595,Seq121
1.9724845,-0.97248447,Seq122
0.9654724,0.034527615,Seq123
-0.4731952,1.4731952,Seq124
1.5764375,-0.5764374,Seq125
1.6805725,-0.68057257,Seq126
1.6074855,-0.6074856,Seq127
1.1339061,-0.13390607,Seq128
1.4703743,-0.4703744,Seq129
-0.13905096,1.139051,Seq130
1.5298954,-0.5298954,Seq131
1.5373182,-0.5373182,Seq132
1.512171,-0.51217103,Seq133
1.1582853,-0.1582853,Seq134
0.31709164,0.68290836,Seq135
1.1901017,-0.19010177,Seq136
1.9056854,-0.9056855,Seq137
0.62040627,0.37959376,Seq138
1.6871614,-0.68716145,Seq139
2.2275505,-1.2275505,Seq140
2.4013019,-1.401302,Seq141
2.2939386,-1.2939386,Seq142
1.5147936,-0.5147937,Seq143
1.9405701,-0.94057006,Seq144
-0.07145846,1.0714585,Seq145
-1.0828736,2.0828736,Seq146
2.0894527,-1.0894527,Seq147
0.7484576,0.2515424,Seq148
1.216645,-0.21664496,Seq149
-0.37111962,1.3711196,Seq150
-0.3323698,1.3323698,Seq151
-1.161026,2.161026,Seq152
0.83961517,0.16038483,Seq153
0.787915,0.21208502,Seq154
1.7511349,-0.7511348,Seq155
-0.4915824,1.4915824,Seq156
0.8353075,0.16469255,Seq157
1.7127668,-0.71276677,Seq158
0.57509303,0.42490694,Seq159
1.8235173,-0.8235174,Seq160
1.8531237,-0.85312366,Seq161
1.6116292,-0.6116292,Seq162
1.0261488,-0.026148774,Seq163
1.174931,-0.17493099,Seq164
0.053451538,0.94654846,Seq165
2.5520415,-1.5520414,Seq166
1.0026419,-0.0026419617,Seq167
0.86884665,0.13115332,Seq168
-0.061503053,1.061503,Seq169
0.859304,0.140696,Seq170
1.8092103,-0.80921036,Seq171
1.7431918,-0.74319184,Seq172
1.9170258,-0.91702586,Seq173
1.0473416,-0.04734163,Seq174
