0,1,Label
-0.29530454,1.2953045,Seq1
2.0806766,-1.0806767,Seq2
-0.18995833,1.1899583,Seq3
0.2953912,0.7046088,Seq4
1.4397249,-0.4397249,Seq5
0.5344237,0.4655763,Seq6
0.04194361,0.9580564,Seq7
-0.18758023,1.1875802,Seq8
1.302928,-0.30292803,Seq9
1.7806288,-0.7806288,Seq10
1.7026522,-0.7026523,Seq11
0.9118519,0.08814815,Seq12
0.5792036,0.42079636,Seq13
3.217464,-2.217464,Seq14
2.3523357,-1.3523357,Seq15
0.1163618,0.8836382,Seq16
3.0034645,-2.0034645,Seq17
0.70860153,0.29139847,Seq18
1.2470365,-0.24703649,Seq19
0.57553184,0.42446813,Seq20
2.623084,-1.623084,Seq21
2.8936462,-1.8936462,Seq22
0.96376264,0.03623733,Seq23
-0.94280005,1.9428,Seq24
1.1939117,-0.19391166,Seq25
-0.6267353,1.6267353,Seq26
0.33522302,0.664777,Seq27
2.399289,-1.3992889,Seq28
1.8590422,-0.85904217,Seq29
0.35636824,0.64363176,Seq30
-0.7230259,1.7230259,Seq31
0.5058488,0.49415118,Seq32
2.7530394,-1.7530395,Seq33
2.6552877,-1.6552876,Seq34
0.02943772,0.9705623,Seq35
1.6022419,-0.6022419,Seq36
1.6954802,-0.6954802,Seq37
-0.910059,1.910059,Seq38
1.4259747,-0.42597473,Seq39
2.4525867,-1.4525865,Seq40
2.6056638,-1.6056639,Seq41
2.2471766,-1.2471768,Seq42
-0.9930124,1.9930124,Seq43
2.164377,-1.164377,Seq44
1.6781187,-0.67811865,Seq45
1.0923613,-0.092361316,Seq46
0.36307782,0.6369222,Seq47
-1.2017317,2.2017317,Seq48
3.213388,-2.213388,Seq49
0.90820074,0.09179923,Seq50
4.475257,-3.4752572,Seq51
4.0293207,-3.029321,Seq52
0.35862184,0.64137816,Seq53
1.1690152,-0.16901511,Seq54
0.46361268,0.5363873,Seq55
1.1645787,-0.16457863,Seq56
1.6502819,-0.6502819,Seq57
-0.95257676,1.9525768,Seq58
1.1166955,-0.116695516,Seq59
-0.52226925,1.5222692,Seq60
2.971207,-1.9712069,Seq61
3.0060842,-2.0060842,Seq62
-0.62102115,1.6210212,Seq63
-1.3938105,2.3938105,Seq64
3.1566696,-2.1566696,Seq65
2.3252792,-1.3252791,Seq66
2.601229,-1.601229,Seq67
2.5528178,-1.5528177,Seq68
1.7207466,-0.72074664,Seq69
1.8266201,-0.8266201,Seq70
2.0789223,-1.0789222,Seq71
2.811894,-1.8118938,Seq72
3.3975997,-2.3975997,Seq73
0.87172127,0.12827875,Seq74
-0.68346,1.68346,Seq75
0.15817177,0.8418282,Seq76
2.4568954,-1.4568952,Seq77
-0.4478066,1.4478066,Seq78
3.987016,-2.987016,Seq79
3.3736405,-2.3736405,Seq80
3.4061384,-2.4061384,Seq81
0.49870604,0.50129396,Seq82
3.1969452,-2.1969452,Seq83
-0.16330242,1.1633024,Seq84
0.9587421,0.041257903,Seq85
4.111004,-3.111004,Seq86
1.9006445,-0.9006446,Seq87
-0.93567944,1.9356794,Seq88
1.4371521,-0.43715218,Seq89
0.56576526,0.43423477,Seq90
-2.9377482,3.9377482,Seq91
4.0562005,-3.0562005,Seq92
5.1061573,-4.1061573,Seq93
-0.31027174,1.3102717,Seq94
2.8170674,-1.8170674,Seq95
2.7123146,-1.7123146,Seq96
4.5587163,-3.5587163,Seq97
