0,1,Label
-2.499435,3.499435,gen_crystal_ProtGPT2_0
-4.0855227,5.0855227,gen_crystal_ProtGPT2_1
2.3182533,-1.3182533,gen_crystal_ProtGPT2_2
-4.6603427,5.6603427,gen_crystal_ProtGPT2_3
-1.4535692,2.4535692,gen_crystal_ProtGPT2_4
-3.2420478,4.242048,gen_crystal_ProtGPT2_5
2.3979912,-1.3979912,gen_crystal_ProtGPT2_6
1.8954587,-0.89545876,gen_crystal_ProtGPT2_7
-3.0155945,4.0155945,gen_crystal_ProtGPT2_8
0.40818328,0.5918167,gen_crystal_ProtGPT2_9
-2.000296,3.000296,gen_crystal_ProtGPT2_10
0.2793244,0.7206756,gen_crystal_ProtGPT2_11
1.6130171,-0.61301714,gen_crystal_ProtGPT2_12
1.6896913,-0.6896913,gen_crystal_ProtGPT2_13
-5.058252,6.058252,gen_crystal_ProtGPT2_14
4.4591503,-3.4591503,gen_crystal_ProtGPT2_15
-1.7189758,2.7189758,gen_crystal_ProtGPT2_16
-2.488636,3.488636,gen_crystal_ProtGPT2_17
-2.1582487,3.1582487,gen_crystal_ProtGPT2_18
-0.92030776,1.9203078,gen_crystal_ProtGPT2_19
2.164467,-1.1644671,gen_crystal_ProtGPT2_20
4.30077,-3.3007698,gen_crystal_ProtGPT2_21
0.4003706,0.5996294,gen_crystal_ProtGPT2_22
1.9917305,-0.99173045,gen_crystal_ProtGPT2_23
-2.8156135,3.8156135,gen_crystal_ProtGPT2_24
0.98482823,0.015171757,gen_crystal_ProtGPT2_25
-3.2310805,4.2310805,gen_crystal_ProtGPT2_26
0.93243086,0.06756915,gen_crystal_ProtGPT2_27
-1.881592,2.881592,gen_crystal_ProtGPT2_28
-2.0732217,3.0732217,gen_crystal_ProtGPT2_29
-1.0155745,2.0155745,gen_crystal_ProtGPT2_30
-3.5189867,4.5189867,gen_crystal_ProtGPT2_31
-0.4599625,1.4599625,gen_crystal_ProtGPT2_32
-2.4539812,3.4539812,gen_crystal_ProtGPT2_33
-1.5069702,2.5069702,gen_crystal_ProtGPT2_34
-1.6353586,2.6353586,gen_crystal_ProtGPT2_35
-5.9253435,6.9253435,gen_crystal_ProtGPT2_36
3.0614717,-2.0614717,gen_crystal_ProtGPT2_37
-0.99866223,1.9986622,gen_crystal_ProtGPT2_38
-1.5893095,2.5893095,gen_crystal_ProtGPT2_39
0.16631788,0.8336821,gen_crystal_ProtGPT2_40
-1.6369543,2.6369543,gen_crystal_ProtGPT2_41
-2.620805,3.620805,gen_crystal_ProtGPT2_42
1.2891421,-0.28914213,gen_crystal_ProtGPT2_43
-4.0492015,5.0492015,gen_crystal_ProtGPT2_44
1.5109413,-0.51094127,gen_crystal_ProtGPT2_45
0.16451585,0.83548415,gen_crystal_ProtGPT2_46
-1.8084178,2.8084178,gen_crystal_ProtGPT2_47
-1.0260029,2.026003,gen_crystal_ProtGPT2_48
-2.210145,3.210145,gen_crystal_ProtGPT2_49
0.08428484,0.91571516,gen_crystal_ProtGPT2_50
-1.0272117,2.0272117,gen_crystal_ProtGPT2_51
-0.61688435,1.6168844,gen_crystal_ProtGPT2_52
1.364183,-0.364183,gen_crystal_ProtGPT2_53
1.5492625,-0.5492626,gen_crystal_ProtGPT2_54
-0.69692576,1.6969258,gen_crystal_ProtGPT2_55
-0.09529984,1.0952998,gen_crystal_ProtGPT2_56
-3.2474942,4.247494,gen_crystal_ProtGPT2_57
-0.9628155,1.9628155,gen_crystal_ProtGPT2_58
-0.89083016,1.8908302,gen_crystal_ProtGPT2_59
-1.8361018,2.8361018,gen_crystal_ProtGPT2_60
-0.88421917,1.8842192,gen_crystal_ProtGPT2_61
-2.6998775,3.6998775,gen_crystal_ProtGPT2_62
-0.0097754,1.0097754,gen_crystal_ProtGPT2_63
-4.98946,5.98946,gen_crystal_ProtGPT2_64
-3.4148889,4.414889,gen_crystal_ProtGPT2_65
1.9677734,-0.96777344,gen_crystal_ProtGPT2_66
2.326252,-1.326252,gen_crystal_ProtGPT2_67
-5.0128336,6.0128336,gen_crystal_ProtGPT2_68
4.2165966,-3.2165968,gen_crystal_ProtGPT2_69
1.3200521,-0.32005218,gen_crystal_ProtGPT2_70
-1.0342221,2.0342221,gen_crystal_ProtGPT2_71
-0.3094089,1.3094089,gen_crystal_ProtGPT2_72
-1.5646574,2.5646574,gen_crystal_ProtGPT2_73
1.3236032,-0.32360315,gen_crystal_ProtGPT2_74
-5.5193634,6.5193634,gen_crystal_ProtGPT2_75
-2.3047826,3.3047826,gen_crystal_ProtGPT2_76
-1.5059316,2.5059316,gen_crystal_ProtGPT2_77
-3.1221776,4.1221776,gen_crystal_ProtGPT2_78
-1.544323,2.544323,gen_crystal_ProtGPT2_79
0.14112526,0.85887474,gen_crystal_ProtGPT2_80
1.0595601,-0.059560023,gen_crystal_ProtGPT2_81
-1.7312117,2.7312117,gen_crystal_ProtGPT2_82
2.50459,-1.50459,gen_crystal_ProtGPT2_83
-2.5705707,3.5705707,gen_crystal_ProtGPT2_84
0.3366024,0.6633976,gen_crystal_ProtGPT2_85
-1.6209044,2.6209044,gen_crystal_ProtGPT2_86
0.1163705,0.8836295,gen_crystal_ProtGPT2_87
-1.515351,2.515351,gen_crystal_ProtGPT2_88
2.2361348,-1.2361348,gen_crystal_ProtGPT2_89
-3.613411,4.613411,gen_crystal_ProtGPT2_90
-1.3896909,2.3896909,gen_crystal_ProtGPT2_91
