0,1,Label
-1.7134616,2.7134616,Seq1
0.6886541,0.31134588,Seq2
-3.1700826,4.1700826,Seq3
1.4269829,-0.42698285,Seq4
2.1862078,-1.1862078,Seq5
1.1371614,-0.13716134,Seq6
4.1061497,-3.1061494,Seq7
2.1870155,-1.1870154,Seq8
2.4338522,-1.4338521,Seq9
0.8321068,0.16789319,Seq10
2.9082336,-1.9082338,Seq11
4.2056246,-3.2056246,Seq12
0.8047331,0.1952669,Seq13
2.2131562,-1.2131562,Seq14
1.8217007,-0.8217007,Seq15
0.27864206,0.72135794,Seq16
1.3180797,-0.31807977,Seq17
0.12812096,0.87187904,Seq18
2.8105736,-1.8105737,Seq19
4.934599,-3.9345992,Seq20
1.2910392,-0.29103917,Seq21
1.832037,-0.832037,Seq22
2.3067915,-1.3067915,Seq23
2.1976104,-1.1976104,Seq24
1.4619781,-0.4619781,Seq25
3.2799954,-2.2799954,Seq26
2.8227587,-1.8227587,Seq27
1.571351,-0.571351,Seq28
3.3519797,-2.3519797,Seq29
2.3249302,-1.3249302,Seq30
-0.59563005,1.59563,Seq31
2.591947,-1.591947,Seq32
1.0898718,-0.08987175,Seq33
0.39198756,0.60801244,Seq34
2.06188,-1.0618802,Seq35
-0.081463456,1.0814635,Seq36
2.2599077,-1.2599077,Seq37
2.6619625,-1.6619625,Seq38
2.333933,-1.3339331,Seq39
2.1317708,-1.1317708,Seq40
1.3398584,-0.33985844,Seq41
-0.90800107,1.9080011,Seq42
0.604891,0.395109,Seq43
1.1400691,-0.14006913,Seq44
1.1757799,-0.17577997,Seq45
1.0683824,-0.06838234,Seq46
-2.3330035,3.3330035,Seq47
2.564892,-1.564892,Seq48
2.9529524,-1.9529524,Seq49
3.4141376,-2.4141376,Seq50
4.354483,-3.3544831,Seq51
2.2946215,-1.2946215,Seq52
-2.1919258,3.1919258,Seq53
-1.1770878,2.1770878,Seq54
-0.6095308,1.6095308,Seq55
1.5737925,-0.57379246,Seq56
0.7694553,0.23054472,Seq57
1.4347075,-0.43470755,Seq58
1.818743,-0.818743,Seq59
1.9516656,-0.95166564,Seq60
2.1797326,-1.1797326,Seq61
1.1516768,-0.15167679,Seq62
1.0321604,-0.032160453,Seq63
2.4117498,-1.4117498,Seq64
-0.34471524,1.3447152,Seq65
1.3676517,-0.36765173,Seq66
1.4741145,-0.47411454,Seq67
1.1634734,-0.16347337,Seq68
0.04698658,0.9530134,Seq69
-2.3798707,3.3798707,Seq70
0.2298376,0.7701624,Seq71
-0.7417481,1.7417481,Seq72
0.33296013,0.6670399,Seq73
1.3865302,-0.38653022,Seq74
0.15526718,0.8447328,Seq75
-0.59053123,1.5905312,Seq76
0.38976872,0.6102313,Seq77
2.0870237,-1.0870236,Seq78
1.5462761,-0.5462761,Seq79
-0.284477,1.284477,Seq80
3.8776824,-2.8776824,Seq81
-0.18869078,1.1886908,Seq82
4.794327,-3.7943265,Seq83
2.6909132,-1.6909132,Seq84
1.510217,-0.510217,Seq85
1.4599282,-0.45992818,Seq86
-0.36864376,1.3686438,Seq87
-0.4472561,1.4472561,Seq88
1.7536416,-0.75364155,Seq89
0.24013966,0.75986034,Seq90
-2.4048812,3.4048812,Seq91
2.9013166,-1.9013166,Seq92
2.5741816,-1.5741817,Seq93
1.6723922,-0.67239225,Seq94
4.005535,-3.005535,Seq95
2.724073,-1.7240728,Seq96
0.8961862,0.10381382,Seq97
-1.8095319,2.809532,Seq98
-2.1815062,3.1815062,Seq99
0.74468184,0.25531816,Seq100
1.8631821,-0.8631821,Seq101
2.2286305,-1.2286305,Seq102
0.66343015,0.33656985,Seq103
2.1818454,-1.1818454,Seq104
3.041101,-2.041101,Seq105
0.4856168,0.5143832,Seq106
3.1310697,-2.1310697,Seq107
5.478021,-4.478021,Seq108
5.7552257,-4.7552257,Seq109
2.2782001,-1.2782,Seq110
4.3336287,-3.3336284,Seq111
1.8123876,-0.8123876,Seq112
5.787265,-4.787265,Seq113
5.116835,-4.116835,Seq114
1.3669999,-0.36699983,Seq115
2.8676944,-1.8676944,Seq116
0.8094806,0.19051938,Seq117
0.26017457,0.7398254,Seq118
5.067585,-4.067585,Seq119
3.058955,-2.058955,Seq120
0.5396915,0.4603085,Seq121
1.9288664,-0.9288664,Seq122
1.4486245,-0.4486245,Seq123
0.61296046,0.38703957,Seq124
-0.46045697,1.460457,Seq125
3.043378,-2.043378,Seq126
1.2185066,-0.21850659,Seq127
0.9449902,0.05500977,Seq128
1.7516484,-0.7516485,Seq129
4.26892,-3.2689202,Seq130
2.3621535,-1.3621536,Seq131
-0.4003631,1.4003631,Seq132
-1.3201699,2.32017,Seq133
0.21606219,0.7839378,Seq134
3.1600666,-2.1600666,Seq135
1.8549821,-0.8549822,Seq136
-1.9384899,2.93849,Seq137
-2.5783734,3.5783734,Seq138
0.78641695,0.21358307,Seq139
-0.70718634,1.7071863,Seq140
-0.1983943,1.1983943,Seq141
-0.58989275,1.5898927,Seq142
-2.7272382,3.7272382,Seq143
