0,1,Label
-2.8088038,3.8088038,gen_crystal_ProtGPT2_0
-5.181217,6.181217,gen_crystal_ProtGPT2_1
2.080669,-1.0806689,gen_crystal_ProtGPT2_2
-3.120903,4.120903,gen_crystal_ProtGPT2_3
-1.613822,2.613822,gen_crystal_ProtGPT2_4
-4.310992,5.310992,gen_crystal_ProtGPT2_5
-0.7188108,1.7188108,gen_crystal_ProtGPT2_6
1.1506127,-0.15061268,gen_crystal_ProtGPT2_7
-3.7863388,4.786339,gen_crystal_ProtGPT2_8
0.67333627,0.3266637,gen_crystal_ProtGPT2_9
-1.5076244,2.5076244,gen_crystal_ProtGPT2_10
2.5210927,-1.5210927,gen_crystal_ProtGPT2_11
1.6689281,-0.6689282,gen_crystal_ProtGPT2_12
-0.5179378,1.5179378,gen_crystal_ProtGPT2_13
-5.3818283,6.3818283,gen_crystal_ProtGPT2_14
2.2189083,-1.2189084,gen_crystal_ProtGPT2_15
-3.1417527,4.1417527,gen_crystal_ProtGPT2_16
-3.119615,4.119615,gen_crystal_ProtGPT2_17
-2.4375544,3.4375544,gen_crystal_ProtGPT2_18
1.7155526,-0.71555257,gen_crystal_ProtGPT2_19
1.6038669,-0.60386693,gen_crystal_ProtGPT2_20
2.557391,-1.5573909,gen_crystal_ProtGPT2_21
-0.40380752,1.4038075,gen_crystal_ProtGPT2_22
2.7599201,-1.7599201,gen_crystal_ProtGPT2_23
-3.1011915,4.1011915,gen_crystal_ProtGPT2_24
0.23303449,0.7669655,gen_crystal_ProtGPT2_25
-3.2824001,4.2824,gen_crystal_ProtGPT2_26
-0.08663297,1.086633,gen_crystal_ProtGPT2_27
-3.3169703,4.3169703,gen_crystal_ProtGPT2_28
-3.7195988,4.719599,gen_crystal_ProtGPT2_29
-2.897971,3.897971,gen_crystal_ProtGPT2_30
-5.1195993,6.1195993,gen_crystal_ProtGPT2_31
-0.119148016,1.119148,gen_crystal_ProtGPT2_32
-2.331089,3.331089,gen_crystal_ProtGPT2_33
-1.7923381,2.7923381,gen_crystal_ProtGPT2_34
-0.6284002,1.6284002,gen_crystal_ProtGPT2_35
-4.819868,5.819868,gen_crystal_ProtGPT2_36
2.8571525,-1.8571525,gen_crystal_ProtGPT2_37
-2.9597862,3.9597862,gen_crystal_ProtGPT2_38
-2.5044172,3.5044172,gen_crystal_ProtGPT2_39
-0.1104784,1.1104784,gen_crystal_ProtGPT2_40
-1.052237,2.052237,gen_crystal_ProtGPT2_41
-3.0162892,4.016289,gen_crystal_ProtGPT2_42
-3.5728488,4.572849,gen_crystal_ProtGPT2_43
-2.362861,3.362861,gen_crystal_ProtGPT2_44
0.5277355,0.47226453,gen_crystal_ProtGPT2_45
0.0092894435,0.99071056,gen_crystal_ProtGPT2_46
-0.8934349,1.8934349,gen_crystal_ProtGPT2_47
-0.937642,1.937642,gen_crystal_ProtGPT2_48
-1.208344,2.208344,gen_crystal_ProtGPT2_49
-2.244168,3.244168,gen_crystal_ProtGPT2_50
2.0491133,-1.0491133,gen_crystal_ProtGPT2_51
-1.770746,2.770746,gen_crystal_ProtGPT2_52
-0.46344292,1.4634429,gen_crystal_ProtGPT2_53
2.1454623,-1.1454623,gen_crystal_ProtGPT2_54
-0.88257027,1.8825703,gen_crystal_ProtGPT2_55
-1.312325,2.312325,gen_crystal_ProtGPT2_56
-5.094519,6.094519,gen_crystal_ProtGPT2_57
-2.0701597,3.0701597,gen_crystal_ProtGPT2_58
-1.3612723,2.3612723,gen_crystal_ProtGPT2_59
-1.1580071,2.1580071,gen_crystal_ProtGPT2_60
-1.3421366,2.3421366,gen_crystal_ProtGPT2_61
-4.159256,5.159256,gen_crystal_ProtGPT2_62
0.67903835,0.32096165,gen_crystal_ProtGPT2_63
-5.659768,6.659768,gen_crystal_ProtGPT2_64
-2.8075843,3.8075843,gen_crystal_ProtGPT2_65
0.11110371,0.8888963,gen_crystal_ProtGPT2_66
0.7625419,0.2374581,gen_crystal_ProtGPT2_67
-4.134277,5.134277,gen_crystal_ProtGPT2_68
3.800092,-2.800092,gen_crystal_ProtGPT2_69
1.4310894,-0.43108934,gen_crystal_ProtGPT2_70
-2.3316658,3.3316658,gen_crystal_ProtGPT2_71
0.1917361,0.8082639,gen_crystal_ProtGPT2_72
-2.727386,3.727386,gen_crystal_ProtGPT2_73
1.56178,-0.5617799,gen_crystal_ProtGPT2_74
-5.3712482,6.3712482,gen_crystal_ProtGPT2_75
-5.3662896,6.3662896,gen_crystal_ProtGPT2_76
-1.9998741,2.999874,gen_crystal_ProtGPT2_77
-3.5951104,4.5951104,gen_crystal_ProtGPT2_78
-1.6864974,2.6864974,gen_crystal_ProtGPT2_79
1.8209976,-0.8209976,gen_crystal_ProtGPT2_80
0.32567304,0.67432696,gen_crystal_ProtGPT2_81
0.55886626,0.44113374,gen_crystal_ProtGPT2_82
1.4766316,-0.47663164,gen_crystal_ProtGPT2_83
-2.4130163,3.4130163,gen_crystal_ProtGPT2_84
-1.7359169,2.7359169,gen_crystal_ProtGPT2_85
0.68420804,0.315792,gen_crystal_ProtGPT2_86
-2.2952664,3.2952664,gen_crystal_ProtGPT2_87
-3.5727262,4.5727262,gen_crystal_ProtGPT2_88
0.52529466,0.47470534,gen_crystal_ProtGPT2_89
-1.7968552,2.7968552,gen_crystal_ProtGPT2_90
-0.5573108,1.5573108,gen_crystal_ProtGPT2_91
0.8386649,0.16133511,gen_crystal_ProtGPT2_92
-2.0699894,3.0699894,gen_crystal_ProtGPT2_93
-0.4665748,1.4665748,gen_crystal_ProtGPT2_94
1.5310464,-0.53104645,gen_crystal_ProtGPT2_95
-1.9721763,2.9721763,gen_crystal_ProtGPT2_96
-2.3100712,3.3100712,gen_crystal_ProtGPT2_97
0.21328002,0.78672,gen_crystal_ProtGPT2_98
-4.2074084,5.2074084,gen_crystal_ProtGPT2_99
0.4325685,0.5674315,gen_crystal_ProtGPT2_100
1.6261438,-0.6261438,gen_crystal_ProtGPT2_101
-1.3655095,2.3655095,gen_crystal_ProtGPT2_102
-0.2150836,1.2150836,gen_crystal_ProtGPT2_103
-1.7539923,2.7539923,gen_crystal_ProtGPT2_104
1.0710676,-0.071067624,gen_crystal_ProtGPT2_105
1.3603513,-0.36035126,gen_crystal_ProtGPT2_106
-5.3800244,6.3800244,gen_crystal_ProtGPT2_107
-4.8668766,5.8668766,gen_crystal_ProtGPT2_108
-1.1393793,2.1393793,gen_crystal_ProtGPT2_109
-1.6223302,2.6223302,gen_crystal_ProtGPT2_110
-1.9379909,2.937991,gen_crystal_ProtGPT2_111
-1.9373252,2.9373252,gen_crystal_ProtGPT2_112
1.5086254,-0.5086254,gen_crystal_ProtGPT2_113
-2.7225184,3.7225184,gen_crystal_ProtGPT2_114
-0.15000129,1.1500013,gen_crystal_ProtGPT2_115
-2.109868,3.109868,gen_crystal_ProtGPT2_116
0.48480356,0.51519644,gen_crystal_ProtGPT2_117
-1.9334967,2.9334967,gen_crystal_ProtGPT2_118
1.750065,-0.75006497,gen_crystal_ProtGPT2_119
1.7220347,-0.72203475,gen_crystal_ProtGPT2_120
-2.8122728,3.8122728,gen_crystal_ProtGPT2_121
0.17181039,0.8281896,gen_crystal_ProtGPT2_122
-4.1369143,5.1369143,gen_crystal_ProtGPT2_123
-1.8439634,2.8439634,gen_crystal_ProtGPT2_124
0.8740885,0.12591147,gen_crystal_ProtGPT2_125
-3.5235682,4.523568,gen_crystal_ProtGPT2_126
-3.9136963,4.9136963,gen_crystal_ProtGPT2_127
-3.5996866,4.5996866,gen_crystal_ProtGPT2_128
-2.2442882,3.2442882,gen_crystal_ProtGPT2_129
2.6482444,-1.6482443,gen_crystal_ProtGPT2_130
0.14613652,0.8538635,gen_crystal_ProtGPT2_131
0.48735094,0.51264906,gen_crystal_ProtGPT2_132
-0.6459098,1.6459098,gen_crystal_ProtGPT2_133
0.7822149,0.21778512,gen_crystal_ProtGPT2_134
1.1124519,-0.112451896,gen_crystal_ProtGPT2_135
-3.0686173,4.0686173,gen_crystal_ProtGPT2_136
-0.7444421,1.7444421,gen_crystal_ProtGPT2_137
-3.8887396,4.8887396,gen_crystal_ProtGPT2_138
1.9469669,-0.94696695,gen_crystal_ProtGPT2_139
-0.64154446,1.6415445,gen_crystal_ProtGPT2_140
-4.040737,5.040737,gen_crystal_ProtGPT2_141
-2.81794,3.81794,gen_crystal_ProtGPT2_142
1.1966004,-0.19660044,gen_crystal_ProtGPT2_143
-3.6274576,4.6274576,gen_crystal_ProtGPT2_144
0.85481167,0.14518833,gen_crystal_ProtGPT2_145
-3.0246272,4.024627,gen_crystal_ProtGPT2_146
2.2898722,-1.2898723,gen_crystal_ProtGPT2_147
-4.468847,5.468847,gen_crystal_ProtGPT2_148
-0.9382119,1.9382119,gen_crystal_ProtGPT2_149
-3.650103,4.650103,gen_crystal_ProtGPT2_150
-3.7093596,4.7093596,gen_crystal_ProtGPT2_151
-0.55593956,1.5559396,gen_crystal_ProtGPT2_152
-3.5482626,4.5482626,gen_crystal_ProtGPT2_153
-3.2566543,4.2566543,gen_crystal_ProtGPT2_154
-4.4774137,5.4774137,gen_crystal_ProtGPT2_155
-3.008658,4.008658,gen_crystal_ProtGPT2_156
-2.973104,3.973104,gen_crystal_ProtGPT2_157
-1.4903734,2.4903734,gen_crystal_ProtGPT2_158
-1.0851138,2.0851138,gen_crystal_ProtGPT2_159
-0.98564386,1.9856439,gen_crystal_ProtGPT2_160
0.45010197,0.549898,gen_crystal_ProtGPT2_161
0.0022156835,0.9977843,gen_crystal_ProtGPT2_162
-1.9169133,2.9169133,gen_crystal_ProtGPT2_163
0.7092392,0.29076082,gen_crystal_ProtGPT2_164
1.7716352,-0.7716352,gen_crystal_ProtGPT2_165
-1.0291297,2.0291297,gen_crystal_ProtGPT2_166
-4.636084,5.636084,gen_crystal_ProtGPT2_167
-0.17558086,1.1755809,gen_crystal_ProtGPT2_168
-0.018342614,1.0183426,gen_crystal_ProtGPT2_169
0.1222682,0.8777318,gen_crystal_ProtGPT2_170
-1.9599476,2.9599476,gen_crystal_ProtGPT2_171
-5.1801963,6.1801963,gen_crystal_ProtGPT2_172
-0.62515783,1.6251578,gen_crystal_ProtGPT2_173
-0.7230755,1.7230755,gen_crystal_ProtGPT2_174
0.1248709,0.8751291,gen_crystal_ProtGPT2_175
-2.0009325,3.0009325,gen_crystal_ProtGPT2_176
1.0778515,-0.077851586,gen_crystal_ProtGPT2_177
3.4801528,-2.4801528,gen_crystal_ProtGPT2_178
0.86516577,0.13483424,gen_crystal_ProtGPT2_179
-4.3939366,5.3939366,gen_crystal_ProtGPT2_180
-4.796083,5.796083,gen_crystal_ProtGPT2_181
-0.13520622,1.1352062,gen_crystal_ProtGPT2_182
0.76003927,0.23996072,gen_crystal_ProtGPT2_183
-3.1348176,4.1348176,gen_crystal_ProtGPT2_184
-0.12431681,1.1243168,gen_crystal_ProtGPT2_185
-2.2662714,3.2662714,gen_crystal_ProtGPT2_186
-2.1282508,3.1282508,gen_crystal_ProtGPT2_187
-0.8275931,1.8275931,gen_crystal_ProtGPT2_188
0.22891432,0.7710857,gen_crystal_ProtGPT2_189
-4.527718,5.527718,gen_crystal_ProtGPT2_190
0.8089494,0.19105059,gen_crystal_ProtGPT2_191
-2.168818,3.168818,gen_crystal_ProtGPT2_192
3.482903,-2.482903,gen_crystal_ProtGPT2_193
-3.4632974,4.4632974,gen_crystal_ProtGPT2_194
3.7182937,-2.7182937,gen_crystal_ProtGPT2_195
-3.6631165,4.6631165,gen_crystal_ProtGPT2_196
-1.8624749,2.862475,gen_crystal_ProtGPT2_197
0.9081816,0.091818385,gen_crystal_ProtGPT2_198
-0.099458694,1.0994587,gen_crystal_ProtGPT2_199
-0.31452787,1.3145279,gen_crystal_ProtGPT2_200
-0.15541911,1.1554191,gen_crystal_ProtGPT2_201
-3.4225025,4.4225025,gen_crystal_ProtGPT2_202
0.67381126,0.32618874,gen_crystal_ProtGPT2_203
1.1477122,-0.14771225,gen_crystal_ProtGPT2_204
0.30097675,0.69902325,gen_crystal_ProtGPT2_205
-4.442595,5.442595,gen_crystal_ProtGPT2_206
-2.41964,3.41964,gen_crystal_ProtGPT2_207
-4.7742257,5.7742257,gen_crystal_ProtGPT2_208
-1.2520199,2.25202,gen_crystal_ProtGPT2_209
-5.711042,6.711042,gen_crystal_ProtGPT2_210
-4.6130414,5.6130414,gen_crystal_ProtGPT2_211
-4.341725,5.341725,gen_crystal_ProtGPT2_212
