0,1,Label
0.0740996,0.9259004,Seq1
-1.170533,2.170533,Seq2
-4.500577,5.500577,Seq3
0.8785736,0.12142638,Seq4
2.331565,-1.331565,Seq5
2.3485742,-1.3485743,Seq6
1.9299803,-0.9299803,Seq7
3.2153678,-2.2153678,Seq8
5.4250727,-4.4250727,Seq9
1.9164019,-0.9164018,Seq10
3.8898928,-2.8898928,Seq11
5.3363376,-4.3363376,Seq12
-1.2512553,2.2512553,Seq13
1.3452942,-0.3452943,Seq14
1.956933,-0.95693296,Seq15
2.3579621,-1.3579623,Seq16
1.9685254,-0.96852547,Seq17
-0.37006927,1.3700693,Seq18
1.9272671,-0.927267,Seq19
3.6143422,-2.6143422,Seq20
0.6410265,0.3589735,Seq21
3.7767072,-2.7767072,Seq22
0.056592405,0.9434076,Seq23
1.2055498,-0.2055498,Seq24
0.96212494,0.037875064,Seq25
2.1526346,-1.1526346,Seq26
0.59082615,0.40917382,Seq27
2.5549746,-1.5549747,Seq28
1.3177512,-0.31775117,Seq29
0.8377585,0.1622415,Seq30
-0.9772693,1.9772693,Seq31
1.9044036,-0.90440357,Seq32
4.233385,-3.233385,Seq33
2.5226378,-1.5226378,Seq34
0.8255993,0.17440072,Seq35
1.3228209,-0.32282096,Seq36
3.622128,-2.622128,Seq37
1.7937055,-0.79370546,Seq38
1.2655998,-0.26559982,Seq39
3.2081149,-2.2081149,Seq40
0.40151787,0.59848213,Seq41
0.78561485,0.21438514,Seq42
0.703221,0.29677898,Seq43
2.7014933,-1.7014934,Seq44
1.2926769,-0.29267693,Seq45
3.221899,-2.221899,Seq46
-2.402822,3.402822,Seq47
1.8298495,-0.82984954,Seq48
2.0652952,-1.0652952,Seq49
2.7277267,-1.7277267,Seq50
2.6656375,-1.6656375,Seq51
2.0735588,-1.0735588,Seq52
-2.9459639,3.9459639,Seq53
-0.8002677,1.8002677,Seq54
1.0166204,-0.01662045,Seq55
0.565436,0.434564,Seq56
-0.66491544,1.6649154,Seq57
-0.57802474,1.5780247,Seq58
-1.5697291,2.569729,Seq59
1.1236185,-0.12361848,Seq60
1.4148664,-0.41486645,Seq61
0.52248234,0.47751766,Seq62
2.4600224,-1.4600226,Seq63
1.6786895,-0.6786894,Seq64
-0.10726857,1.1072686,Seq65
0.59567636,0.40432364,Seq66
2.3474703,-1.3474703,Seq67
-0.7968004,1.7968004,Seq68
0.8774245,0.12257549,Seq69
-1.7162821,2.7162821,Seq70
0.3398919,0.6601081,Seq71
-0.5833858,1.5833858,Seq72
2.9692316,-1.9692315,Seq73
-0.973529,1.973529,Seq74
2.3342443,-1.3342443,Seq75
2.2028365,-1.2028364,Seq76
2.472129,-1.4721291,Seq77
0.86956847,0.1304315,Seq78
0.6860872,0.3139128,Seq79
-0.020559192,1.0205592,Seq80
1.2410595,-0.24105959,Seq81
0.14812195,0.85187805,Seq82
0.9301485,0.06985152,Seq83
4.0171547,-3.017155,Seq84
0.76248497,0.23751502,Seq85
1.4110475,-0.4110474,Seq86
-1.4609334,2.4609334,Seq87
0.49537814,0.50462186,Seq88
1.3395233,-0.33952326,Seq89
1.125912,-0.1259119,Seq90
0.3223015,0.6776985,Seq91
2.6521063,-1.6521064,Seq92
